PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Gender,Transported
0283_01,Earth,True,G/46/P,PSO J318.5-22,29,False,0,0,0,0,0,Jacky Santin,F,True
0283_02,Earth,False,F/64/P,TRAPPIST-1e,22,False,146,654,1,0,2,Roydo Santin,M,True
0285_01,Europa,True,E/16/P,TRAPPIST-1e,14,False,0,0,0,0,0,Krabik Invebodene,F,True
0285_02,Europa,True,E/16/P,55 Cancri e,42,False,0,0,0,0,0,Grasath Invebodene,M,True
0286_01,Earth,False,F/65/P,55 Cancri e,57,False,3,1281,29,162,13,Carita Jimes,F,False
0287_01,Europa,True,,55 Cancri e,39,False,0,0,0,0,0,Tetra Bootty,M,True
0287_02,Europa,False,B/12/P,TRAPPIST-1e,28,False,0,587,32,6,1460,Alasym Bootty,F,False
0288_01,Earth,False,F/55/S,55 Cancri e,19,False,0,0,0,0,828,Gory Delez,M,False
0289_01,Europa,True,C/12/S,55 Cancri e,19,False,0,0,0,0,0,Furuson Objeciane,F,True
0290_01,Europa,False,B/7/S,55 Cancri e,26,False,0,4458,0,1157,262,Skaton Excialing,M,True
0290_02,Europa,True,B/7/S,TRAPPIST-1e,17,False,0,0,0,0,0,Algor Excialing,F,True
0290_03,Europa,,B/7/S,TRAPPIST-1e,43,False,0,0,0,0,0,Dhenar Excialing,M,True
0290_04,Europa,False,B/7/S,55 Cancri e,9,False,0,0,0,0,0,Atino Excialing,F,True
0291_01,Europa,False,D/10/S,TRAPPIST-1e,40,False,0,6500,88,1090,0,Castab Brakeril,M,True
0294_01,Europa,True,B/8/S,TRAPPIST-1e,50,False,0,0,0,,0,Phonons Roforhauge,F,True
0297_01,Earth,False,G/47/P,TRAPPIST-1e,24,False,90,2,1324,17,0,Ernice Gardonadox,M,True
0298_01,Europa,True,A/3/P,55 Cancri e,57,False,0,0,0,0,0,Ashird Sorbitter,F,True
0301_01,Earth,True,,TRAPPIST-1e,16,False,0,0,0,0,0,Margia Wriggins,M,False
0302_01,Earth,False,F/67/P,TRAPPIST-1e,23,False,0,0,15,0,1370,Lesley Shephendry,F,False
0303_01,,True,G/41/S,TRAPPIST-1e,23,False,0,0,0,0,0,Oraryn Kirklander,M,True
0304_01,Europa,False,E/18/S,TRAPPIST-1e,28,False,0,422,0,1851,5166,Betena Ausivetpul,F,False
0305_01,Europa,False,C/7/P,55 Cancri e,23,False,0,584,0,20,2469,Suhelik Geousker,M,False
0306_01,Earth,False,E/19/S,TRAPPIST-1e,23,False,368,175,259,1,101,Dony Estevesters,F,False
0307_01,Earth,False,F/59/S,TRAPPIST-1e,18,False,0,0,1359,0,0,Natald Hickett,M,True
0309_01,Earth,False,F/60/S,TRAPPIST-1e,18,False,1194,0,157,6,0,Billya Bowerson,F,False
0310_01,Europa,False,,TRAPPIST-1e,67,False,,230,0,4476,241,Naviton Coudered,M,False
0313_01,Earth,False,F/68/P,PSO J318.5-22,60,False,7,540,1,0,4,Briney Mckinsond,F,True
0313_02,Earth,True,G/50/P,55 Cancri e,,False,0,0,,0,0,Jona Mckinsond,M,True
0313_03,Earth,False,F/68/P,55 Cancri e,49,False,331,0,0,318,0,Jaimer Mckinsond,F,True
0313_04,Earth,False,G/50/P,55 Cancri e,0,False,0,0,0,0,0,Hary Mckinsond,M,True
0314_01,Earth,False,G/51/P,55 Cancri e,26,False,386,0,74,0,1330,Kell Kochroeders,F,False
0315_01,,True,G/42/S,PSO J318.5-22,35,False,0,0,0,0,0,Adriet Valezaley,M,True
0316_01,Europa,False,B/9/S,TRAPPIST-1e,24,False,0,2628,,170,0,Hallah Sorbitter,F,True
0316_02,Europa,True,B/9/S,TRAPPIST-1e,20,False,0,0,0,0,,Beneba Sorbitter,M,True
0320_01,Earth,False,G/44/S,TRAPPIST-1e,18,False,0,2,0,,0,Breney Bellarkerd,F,False
0320_02,Earth,False,G/44/S,TRAPPIST-1e,21,False,0,5,3,0,,Garley Bellarkerd,M,False
0321_01,,False,F/61/S,TRAPPIST-1e,59,True,1018,0,209,0,0,Quites Bache,F,False
0322_01,Earth,True,G/45/S,PSO J318.5-22,13,False,0,0,0,0,0,Annya Blange,M,False
0324_01,Earth,True,G/53/P,55 Cancri e,43,False,0,0,0,0,0,Carma Hooperez,F,False
0326_01,Earth,True,G/47/S,TRAPPIST-1e,29,False,0,0,0,0,0,Charly Edwartizman,M,False
0327_01,Earth,False,,TRAPPIST-1e,19,False,17,0,784,0,2,Jasony Ocherman,F,True
0330_01,Europa,False,C/14/S,TRAPPIST-1e,2,False,0,0,0,0,0,Bellah Siveduced,M,True
0330_02,Europa,False,C/14/S,TRAPPIST-1e,32,False,247,4651,0,46,202,,,True
0330_03,Europa,False,C/14/S,TRAPPIST-1e,33,False,443,317,0,148,1260,Hekaton Siveduced,M,False
0331_01,Earth,False,F/72/P,TRAPPIST-1e,25,False,0,0,251,0,552,Lewise Burchard,F,False
0333_01,Mars,True,F/73/P,55 Cancri e,29,False,0,0,0,0,0,Phios Melie,M,True
0334_01,Mars,False,F/62/S,TRAPPIST-1e,29,False,5715,2,211,1476,0,Unfly Mushe,F,False
0336_01,Earth,False,F/74/P,TRAPPIST-1e,44,False,695,1,16,0,0,Maura Cookson,M,False
0337_01,Mars,True,F/63/S,55 Cancri e,2,False,0,0,0,0,0,Guanch Perle,F,True
0337_02,Mars,False,F/63/S,TRAPPIST-1e,19,False,417,349,634,3,1057,Weros Perle,M,True
0337_03,Mars,False,F/63/S,55 Cancri e,0,False,0,0,0,0,0,,,True
0338_01,Earth,True,G/48/S,TRAPPIST-1e,18,False,0,0,,0,0,Ireen Guerson,M,True
0340_01,Europa,True,B/10/S,55 Cancri e,38,False,0,0,0,0,0,Pentard Poille,F,True
0341_01,Earth,True,G/57/P,PSO J318.5-22,5,False,0,0,0,0,0,Lorian Webstephrey,M,False
0343_01,Earth,False,F/76/P,PSO J318.5-22,31,False,121,0,0,274,907,Meremy Salez,F,False
0345_01,Mars,True,E/21/S,TRAPPIST-1e,30,False,0,0,0,0,0,Berios Racke,M,False
0346_01,Earth,True,G/59/P,55 Cancri e,15,False,0,0,0,0,0,Lynney Chanan,F,True
0347_01,Mars,False,F/64/S,TRAPPIST-1e,27,False,434,0,1434,0,0,Cousk Kraie,M,False
0348_01,Mars,False,D/12/P,TRAPPIST-1e,22,False,142,2876,202,3,0,Stray Mane,F,True
0348_02,Mars,,,TRAPPIST-1e,36,False,520,0,1865,0,0,Weet Mane,M,True
0350_01,Earth,True,G/60/P,PSO J318.5-22,14,False,0,0,0,0,0,Loresa Burchanez,F,True
0352_01,Mars,False,F/78/P,TRAPPIST-1e,23,False,2001,0,2975,0,0,Hits Strad,M,False
0355_01,Earth,True,,TRAPPIST-1e,18,False,0,0,0,0,0,Tricky Warrison,F,True
0356_01,Europa,True,B/15/P,55 Cancri e,36,False,0,0,0,0,0,Pharmus Gloyanthy,M,True
0357_01,Earth,False,F/65/S,TRAPPIST-1e,41,False,,1198,0,124,572,Eduard Mcleaney,F,False
0358_01,Earth,True,G/50/S,TRAPPIST-1e,50,False,0,0,0,0,0,Ronna Connon,M,True
0358_02,Earth,True,G/50/S,PSO J318.5-22,32,False,0,0,0,0,0,Dandy Connon,F,True
0359_01,Earth,False,F/66/S,PSO J318.5-22,26,False,148,0,453,0,88,Celine Popez,M,False
0360_01,Earth,False,F/67/S,TRAPPIST-1e,15,False,358,212,33,0,112,Elancy Staffersby,F,False
0361_01,Earth,False,F/68/S,55 Cancri e,33,False,0,36,0,280,417,Virgie Headardyer,M,True
0365_01,Earth,False,G/51/S,55 Cancri e,,False,0,0,0,685,21,Dandra Jacostaney,F,False
0368_01,Mars,False,F/82/P,TRAPPIST-1e,26,False,2832,107,4447,15,4,Resers Perte,M,False
0368_02,Mars,True,F/82/P,TRAPPIST-1e,61,False,0,0,0,0,0,Batech Perte,F,True
0369_01,Earth,False,G/53/S,TRAPPIST-1e,24,False,0,0,592,177,58,Veroy Pottonalden,M,True
0370_01,Earth,False,F/83/P,TRAPPIST-1e,30,False,0,95,0,441,1023,Tine Coffmaney,F,False
0371_01,Mars,True,F/84/P,TRAPPIST-1e,24,False,0,0,0,0,0,Chrey Dutte,M,True
0372_01,Earth,False,F/85/P,TRAPPIST-1e,24,False,0,5,0,2766,0,,,False
0373_01,Earth,True,G/62/P,TRAPPIST-1e,41,False,0,0,0,0,0,Billex Mcneiderson,M,False
0375_01,Earth,False,E/22/P,TRAPPIST-1e,20,False,0,0,558,0,230,Luzel Vincenton,F,False
0376_01,Earth,False,G/54/S,TRAPPIST-1e,22,False,116,0,786,6,0,Francy Spentley,M,True
0377_01,Europa,False,C/15/S,55 Cancri e,63,False,0,1068,0,176,8188,Wezncha Excialing,F,False
0378_01,Europa,False,B/11/S,55 Cancri e,18,False,17,215,4,5132,697,Bram Pirejus,M,False
0378_02,Europa,True,B/11/S,55 Cancri e,21,False,0,0,0,0,0,Marfak Pirejus,F,True
0378_03,Europa,False,B/11/S,TRAPPIST-1e,79,False,5649,235,7,2579,2175,Naslon Pirejus,M,False
0378_04,Europa,True,B/11/S,TRAPPIST-1e,56,False,0,0,0,0,0,Muonons Pirejus,F,True
0378_05,Europa,True,B/11/S,TRAPPIST-1e,13,False,0,0,0,0,0,Polaton Pirejus,M,True
0378_06,Europa,False,B/11/S,TRAPPIST-1e,33,False,0,2491,6,1173,1059,Sollum Pirejus,F,False
0378_07,Europa,True,B/11/S,TRAPPIST-1e,32,False,0,0,0,0,0,Achib Pirejus,M,True
0379_01,Earth,False,G/63/P,TRAPPIST-1e,31,False,198,0,591,0,164,Brita Moodson,F,True
0380_01,Europa,True,,55 Cancri e,26,False,0,0,0,0,0,Zinopus Fuelddid,M,True
0381_01,Europa,True,B/16/P,55 Cancri e,18,False,0,0,0,0,0,Mesatan Mosteraked,F,True
0381_02,Europa,True,B/16/P,55 Cancri e,38,False,0,0,,0,0,Aston Mosteraked,M,True
0382_01,,False,G/64/P,,23,False,348,0,0,4,368,Blanie Floydendley,F,False
0383_01,Earth,False,G/55/S,TRAPPIST-1e,28,False,82,773,0,3693,140,Phia Wagnerray,M,False
0383_02,Earth,True,G/55/S,PSO J318.5-22,34,False,0,0,0,0,0,Evane Wagnerray,F,False
0384_01,Earth,False,G/56/S,55 Cancri e,0,False,0,0,0,0,0,Cliney Simpsonks,M,True
0384_02,Earth,False,G/56/S,TRAPPIST-1e,14,False,3,0,881,25,0,Ellard Simpsonks,F,True
0385_01,Earth,False,G/65/P,TRAPPIST-1e,23,False,13,747,0,0,128,Tanley Klinson,M,False
0387_01,Earth,True,G/66/P,TRAPPIST-1e,49,False,0,0,0,0,0,Verek Merce,F,False
0388_01,Earth,True,G/57/S,TRAPPIST-1e,14,False,0,0,0,0,0,Fanna Sullones,M,False
0389_01,Earth,False,E/23/P,TRAPPIST-1e,18,False,391,44,356,0,0,Elanda Savaraldez,F,False
0391_01,Europa,False,C/9/P,PSO J318.5-22,27,True,69,5728,0,0,987,Dabik Cowsearney,M,True
0392_01,Earth,False,E/24/P,TRAPPIST-1e,48,False,0,111,0,1508,0,Ward Carreralend,F,False
0395_01,Europa,False,B/17/P,55 Cancri e,31,True,0,11003,552,8157,5688,Meropus Hervel,M,False
0395_02,Europa,False,B/17/P,55 Cancri e,61,False,1,608,0,3835,1,Hadyon Hervel,F,False
0396_01,Earth,True,G/59/S,TRAPPIST-1e,18,False,0,0,0,0,0,Brinez Robins,M,True
0397_01,Mars,True,F/69/S,TRAPPIST-1e,45,False,0,0,0,0,0,Graw Mepie,F,True
0398_01,Mars,False,D/13/S,TRAPPIST-1e,22,False,28,420,36,6011,3,Wales Tité,M,False
0401_01,Mars,False,D/14/S,TRAPPIST-1e,30,True,1056,0,0,0,0,Luse Pimne,F,False
0401_02,Mars,False,D/14/S,TRAPPIST-1e,30,False,1770,0,0,13,0,Parney Pimne,M,False
0402_01,,True,D/15/S,55 Cancri e,32,True,0,0,0,0,0,Teron Sageng,F,True
0403_01,Mars,False,D/13/P,TRAPPIST-1e,43,True,353,896,0,0,2,Push Wate,M,True
0405_01,Earth,False,F/89/P,55 Cancri e,17,False,177,,0,310,7,Denis Flowensley,F,False
0407_01,Earth,False,G/69/P,TRAPPIST-1e,23,False,,21,0,0,1699,Dandy Mirez,M,False
0407_02,Earth,False,F/90/P,TRAPPIST-1e,20,False,0,465,0,5,223,Luzel Mirez,F,False
0407_03,Earth,True,G/69/P,TRAPPIST-1e,39,False,0,0,0,0,0,Dennya Mirez,M,False
0408_01,Mars,False,E/25/P,TRAPPIST-1e,35,False,1134,113,52,0,0,Cus Ble,F,False
0409_01,Mars,False,F/71/S,TRAPPIST-1e,31,False,0,0,1116,2,0,Mats Iccle,M,False
0410_01,Earth,False,F/72/S,55 Cancri e,21,False,0,150,0,567,0,Tyrona Roachoanand,F,False
0411_01,Earth,False,F/91/P,TRAPPIST-1e,16,False,691,0,101,140,0,Benny Rushorney,M,False
0412_01,Europa,False,C/11/P,TRAPPIST-1e,60,False,0,7255,5952,1537,0,Baton Quelfly,F,True
0413_01,Earth,False,F/92/P,TRAPPIST-1e,18,False,0,157,0,352,60,Elina Steinardson,M,False
0415_01,Earth,True,G/60/S,TRAPPIST-1e,42,False,0,0,0,0,0,Iney Pierry,F,False
0417_01,Europa,True,B/18/P,55 Cancri e,68,False,0,0,0,0,0,Lesatik Poicaptic,M,True
0417_02,Europa,False,B/18/P,55 Cancri e,22,False,0,1170,0,5467,1241,Mirark Unhearfus,F,False
0417_03,Europa,True,B/18/P,TRAPPIST-1e,59,False,0,0,0,0,0,Enifik Unhearfus,M,True
0423_01,Europa,False,B/19/P,TRAPPIST-1e,,False,8,3584,0,13,57,Syrmark Pumbody,F,True
0425_01,Mars,False,F/96/P,TRAPPIST-1e,37,False,1094,2,26,34,1,Blesh Fiha,M,False
0425_02,Mars,True,F/96/P,TRAPPIST-1e,3,False,0,0,0,0,0,Cowns Fiha,F,True
0425_03,Mars,True,F/96/P,TRAPPIST-1e,31,False,0,0,0,0,0,Ree Fiha,M,True
0427_01,Europa,False,E/26/P,TRAPPIST-1e,31,False,417,,7185,562,792,Algor Efulows,F,True
0428_01,Europa,False,C/16/S,TRAPPIST-1e,29,False,0,4118,0,715,3139,Chargin Chocaters,M,True
0429_01,Europa,False,A/5/S,55 Cancri e,20,False,2,10116,0,2,225,Aino Ineysive,F,True
0429_02,Europa,True,A/5/S,55 Cancri e,46,False,0,0,0,0,0,Taurak Ineysive,M,True
0430_01,Earth,False,F/75/S,TRAPPIST-1e,29,False,0,1026,0,16,0,Eliana Jorden,F,True
0431_01,Mars,True,F/97/P,TRAPPIST-1e,43,False,0,0,0,0,0,Fronch Melto,M,True
0432_01,Mars,False,F/76/S,TRAPPIST-1e,17,False,1483,10,0,0,0,Caper Knike,F,False
0433_01,Europa,,B/20/P,55 Cancri e,27,False,0,0,0,0,0,Hekark Mormonized,M,True
0433_02,Europa,False,B/20/P,TRAPPIST-1e,47,False,4,891,0,2962,3656,Naosura Mormonized,F,False
0434_01,Mars,True,F/77/S,TRAPPIST-1e,45,False,0,0,0,0,0,Row Pread,M,True
0435_01,Earth,True,G/62/S,TRAPPIST-1e,17,False,0,0,0,0,0,Allie Willynnedy,F,True
0436_01,Earth,False,G/63/S,55 Cancri e,10,False,0,0,0,0,0,Sallyl Hodes,M,True
0436_02,Earth,False,G/63/S,PSO J318.5-22,56,False,46,11,0,622,0,Lilace Hodes,F,False
0437_01,Earth,False,F/78/S,TRAPPIST-1e,39,False,382,0,22,467,0,Lynnee Oneiles,M,False
0437_02,Earth,False,F/78/S,PSO J318.5-22,40,False,7,0,840,26,0,Debora Oneiles,F,False
0438_01,Europa,True,B/13/S,TRAPPIST-1e,40,False,,0,0,0,0,Dyonon Diateous,M,True
0439_01,Europa,False,C/13/P,55 Cancri e,34,False,,5637,45,1936,56,Izarino Unciate,F,False
0441_01,Earth,False,F/79/S,55 Cancri e,32,False,0,0,0,722,0,Loree Hahnstonsen,M,False
0442_01,Earth,False,F/98/P,TRAPPIST-1e,35,False,7,1043,0,0,0,Elica Armstromez,F,False
0444_01,Mars,False,D/15/P,TRAPPIST-1e,32,True,2484,429,102,0,0,Camonk Curte,M,False
0444_02,,False,F/99/P,TRAPPIST-1e,26,True,1869,0,136,0,0,Colal Curte,F,False
0445_01,Earth,False,F/80/S,TRAPPIST-1e,25,False,1352,0,0,24,799,Loria Marshopper,M,False
0445_02,,False,E/25/S,TRAPPIST-1e,26,False,0,0,0,77,715,Rice Marshopper,F,False
0446_01,Europa,True,B/21/P,55 Cancri e,22,False,0,0,0,0,0,Hadira Singmage,M,True
0447_01,Earth,False,F/81/S,TRAPPIST-1e,22,False,9,0,795,0,0,Ferry Mcclayton,F,True
0448_01,Earth,False,E/27/P,TRAPPIST-1e,24,False,757,0,0,32,0,Elara Hoppernardy,M,False
0448_02,Earth,True,G/71/P,PSO J318.5-22,32,False,0,0,0,0,0,,,True
0449_01,Earth,True,G/64/S,TRAPPIST-1e,11,False,0,0,0,0,0,Nathy Moongton,M,True
0452_01,Mars,True,E/26/S,TRAPPIST-1e,22,False,0,0,0,0,0,Swafox Ecart,F,True
0453_01,Europa,True,B/14/S,TRAPPIST-1e,19,False,0,0,0,0,0,Aldun Taptiritty,M,True
0453_02,Europa,True,,55 Cancri e,34,False,0,0,0,0,0,Minopus Taptiritty,F,True
0453_03,Europa,True,B/14/S,TRAPPIST-1e,74,False,0,0,0,0,0,Wezena Taptiritty,M,True
0454_01,Europa,,B/15/S,55 Cancri e,28,True,5,4288,0,745,5,Tabius Geoconne,F,True
0454_02,Europa,True,B/15/S,TRAPPIST-1e,42,False,0,0,0,0,0,Etair Fushausive,M,True
0454_03,Europa,True,B/15/S,TRAPPIST-1e,43,False,0,0,0,0,0,Hallux Geoconne,F,True
0456_01,Earth,False,F/83/S,TRAPPIST-1e,55,False,210,185,188,59,73,Lulah Hinetthews,M,False
0457_01,Earth,False,G/72/P,PSO J318.5-22,19,False,0,0,747,26,0,Leonyl Poperez,F,True
0457_02,Earth,True,G/72/P,TRAPPIST-1e,6,False,0,0,0,0,0,Sallyl Poperez,M,False
0457_03,Earth,False,G/72/P,TRAPPIST-1e,7,False,0,0,0,0,0,Joela Poperez,F,False
0458_01,Europa,True,D/16/S,55 Cancri e,28,False,0,0,0,0,0,Zanin Bedectical,M,True
0459_01,Earth,False,F/84/S,TRAPPIST-1e,15,False,2156,0,0,59,2,Hardy Nichoan,F,False
0460_01,Earth,True,G/65/S,PSO J318.5-22,24,False,0,0,0,0,0,Shawne Jenningley,M,True
0461_01,Earth,False,E/27/S,PSO J318.5-22,31,False,0,869,0,0,0,Shany Yorkland,F,True
0461_02,Earth,False,F/85/S,TRAPPIST-1e,22,False,0,70,182,612,20,Warry Yorkland,M,True
0461_03,Earth,False,G/66/S,55 Cancri e,1,False,0,0,0,0,0,Len Yorkland,F,True
0462_01,Earth,True,G/67/S,,50,False,0,0,0,0,0,Ronia Sosanturney,M,False
0463_01,Mars,False,F/100/P,TRAPPIST-1e,34,False,865,0,257,,35,Grats Staf,F,False
0463_02,Mars,False,F/100/P,TRAPPIST-1e,14,False,928,852,81,0,0,Flamal Staf,M,False
0465_01,Earth,False,E/28/P,TRAPPIST-1e,19,False,4,10,0,1178,428,Deandy Chaellerty,F,False
0465_02,Earth,False,E/28/P,TRAPPIST-1e,,False,0,654,22,146,4,Kyley Chaellerty,M,True
0466_01,Earth,False,F/101/P,TRAPPIST-1e,36,False,0,0,863,1,1,Aude Beachez,F,False
0468_01,Earth,True,,TRAPPIST-1e,34,False,0,0,0,0,0,Haryn Wynneyerson,M,False
0470_01,Mars,True,F/86/S,55 Cancri e,25,False,0,0,0,0,,Aptal Binie,F,True
0470_02,,True,F/86/S,TRAPPIST-1e,36,False,0,0,0,0,0,Jurs Binie,M,True
0471_01,Europa,False,B/22/P,TRAPPIST-1e,16,False,0,45,2,5183,170,Astab Fuelisent,F,False
0471_02,Europa,False,B/22/P,55 Cancri e,30,False,0,7972,0,0,4,Izarino Fuelisent,M,True
0472_01,Earth,False,F/87/S,PSO J318.5-22,37,False,0,10,544,9,299,Stene Solinez,F,False
0474_01,Earth,True,G/69/S,55 Cancri e,15,False,0,0,0,0,0,Nicey Chardst,M,True
0475_01,Earth,False,E/29/P,TRAPPIST-1e,36,False,0,0,38,9,943,Danie Gilesonston,F,False
0476_01,Mars,False,F/103/P,PSO J318.5-22,27,False,,6,145,144,0,Coves Chiff,M,False
0476_02,Mars,True,F/103/P,TRAPPIST-1e,27,False,0,0,0,0,0,Book Chiff,F,True
0476_03,Mars,True,F/103/P,TRAPPIST-1e,12,False,0,0,0,0,0,Beah Chiff,M,True
0477_01,Earth,False,E/30/P,TRAPPIST-1e,22,False,0,5,0,1619,0,Benny Moongton,F,False
0480_01,Earth,False,G/74/P,TRAPPIST-1e,27,False,,34,23,0,275,Chrisa Mcdanield,M,False
0481_01,Earth,True,G/70/S,TRAPPIST-1e,13,False,0,0,0,0,0,Gera Peckerson,F,True
0482_01,Earth,False,E/28/S,TRAPPIST-1e,27,False,0,118,0,5,665,Anny Mallerez,M,False
0482_02,Earth,False,F/88/S,TRAPPIST-1e,28,False,0,14,0,0,615,Isaacy Mallerez,F,False
0485_01,Europa,False,B/17/S,55 Cancri e,21,False,0,33,0,3348,55,Furudah Unloweedic,M,False
0487_01,Europa,,C/19/S,TRAPPIST-1e,39,False,172,1794,12,4303,246,Sadirak Obeaded,F,False
0488_01,Earth,True,G/76/P,PSO J318.5-22,28,False,0,0,,0,0,Chery Vantonson,M,False
0490_01,Earth,True,G/71/S,TRAPPIST-1e,14,False,0,0,0,0,0,Hanne Kirklander,F,True
0498_01,Europa,True,,55 Cancri e,27,False,0,,0,0,0,Batomam Preent,M,True
0498_02,Europa,True,B/18/S,55 Cancri e,46,False,0,0,0,,0,Kastrak Preent,F,True
0499_01,Mars,True,F/89/S,55 Cancri e,27,False,0,0,0,0,0,Eclass Meake,M,True
0499_02,Mars,False,E/29/S,TRAPPIST-1e,21,False,0,0,0,0,0,Yogark Meake,F,False
0500_01,Mars,False,D/19/P,55 Cancri e,21,False,513,0,1749,82,0,Ots Cakie,M,True
0501_01,Europa,False,E/32/P,TRAPPIST-1e,42,False,0,929,967,,481,Hadirk Spedlybood,F,False
0502_01,Mars,False,,TRAPPIST-1e,22,False,10,0,817,471,0,Pigars Swell,M,False
0503_01,Mars,False,F/90/S,TRAPPIST-1e,10,False,0,0,0,0,0,Gal Fone,F,True
0503_02,Mars,False,F/90/S,TRAPPIST-1e,43,False,1821,0,47,29,0,Torms Fone,M,False
0503_03,Mars,False,E/31/S,TRAPPIST-1e,42,False,1246,35,16,0,0,Pios Fone,F,False
0504_01,Europa,True,B/19/S,55 Cancri e,18,False,0,0,0,0,0,Thabius Unpasine,M,True
0504_02,Europa,True,B/19/S,55 Cancri e,54,False,0,0,0,0,0,Mirfar Unpasine,F,True
0504_03,Europa,True,B/19/S,,24,False,0,0,0,0,0,Sterops Unpasine,M,True
0504_04,Europa,False,B/19/S,TRAPPIST-1e,64,False,0,1737,11,401,752,Tauria Unpasine,F,False
0504_05,Europa,True,B/19/S,55 Cancri e,18,False,0,0,0,0,0,Azharga Unpasine,M,True
0504_06,,True,B/19/S,55 Cancri e,53,False,0,0,0,0,0,Alheneb Unpasine,F,True
0506_01,Mars,True,F/91/S,TRAPPIST-1e,23,False,0,0,0,0,0,Kad Backe,M,True
0507_01,Earth,False,G/74/S,TRAPPIST-1e,39,False,0,0,0,0,0,Kylen Mccarry,F,True
0510_01,Europa,False,C/16/P,TRAPPIST-1e,59,False,0,16521,0,323,0,Astrark Sinecthex,M,True
0512_01,Europa,False,D/18/S,55 Cancri e,32,False,0,5755,0,59,122,Sadirak Nateansive,F,True
0512_02,Europa,True,D/18/S,TRAPPIST-1e,55,False,0,0,0,0,0,Ankalik Nateansive,M,True
0513_01,Earth,True,G/78/P,PSO J318.5-22,21,False,0,0,0,0,0,Rayley Blandez,F,True
0515_01,Europa,True,B/20/S,TRAPPIST-1e,50,False,0,0,0,0,0,Alramix Swinvul,M,True
0516_01,Europa,False,A/6/S,55 Cancri e,55,False,113,2492,41,0,2376,Vindem Eneurordry,F,False
0517_01,Earth,False,F/109/P,TRAPPIST-1e,,False,1445,0,1,2,73,Jandy Kimons,M,False
0518_01,,True,F/92/S,TRAPPIST-1e,35,False,0,0,0,0,0,Soyos Parta,F,True
0519_01,Earth,True,G/77/S,TRAPPIST-1e,,False,0,0,0,0,0,Ryany Farleyatton,M,True
0520_01,Earth,False,G/78/S,TRAPPIST-1e,55,False,62,,0,0,,Bel Mcguirez,F,False
0521_01,Earth,False,E/32/S,TRAPPIST-1e,23,False,39,263,0,0,,Hery Hornettoney,M,True
0522_01,Earth,False,E/33/P,TRAPPIST-1e,42,False,0,0,750,0,156,Glenry Parklaney,F,False
0523_01,Earth,False,E/33/S,TRAPPIST-1e,35,False,553,213,1733,0,6,Helley Joyneidez,M,True
0525_01,Earth,True,,TRAPPIST-1e,47,False,0,0,0,0,0,Wenise Mirezavis,F,True
0527_01,Mars,False,F/93/S,55 Cancri e,,False,1172,11,3,0,4,Supce Stité,M,False
0527_02,Mars,True,F/93/S,TRAPPIST-1e,34,False,0,0,0,0,0,Llat Stité,F,True
0528_01,Europa,False,C/17/P,TRAPPIST-1e,46,False,0,1119,0,3427,6595,Alasmon Stiven,M,False
0529_01,Earth,True,G/81/P,PSO J318.5-22,26,False,0,0,0,0,0,Ericia Sellahaney,F,False
0531_01,Earth,True,G/82/P,55 Cancri e,1,False,0,0,0,0,0,Estine Alentonway,M,False
0531_02,Earth,True,G/82/P,55 Cancri e,,False,0,0,0,0,0,Darley Alentonway,F,True
0533_01,Mars,False,D/21/P,TRAPPIST-1e,33,False,20,0,384,557,0,Tops Stike,M,False
0534_01,Europa,False,B/23/P,TRAPPIST-1e,34,False,98,715,29,5732,1902,Asellux Parbage,F,False
0534_02,Europa,False,B/23/P,TRAPPIST-1e,49,False,3573,1308,316,641,25,Weia Parbage,M,False
0537_01,Earth,False,G/83/P,TRAPPIST-1e,22,False,0,5,0,320,352,Kylen Staffersby,F,False
0538_01,Earth,False,F/110/P,TRAPPIST-1e,28,False,0,1073,0,0,5,Walla Swanardy,M,True
0539_01,Europa,True,C/18/P,TRAPPIST-1e,,False,0,0,,0,0,Tard Nalanet,F,True
0539_02,Europa,True,C/18/P,55 Cancri e,36,False,0,0,0,0,0,Achyon Nalanet,M,True
0539_03,,True,C/18/P,55 Cancri e,30,False,0,0,0,0,0,Alderak Nalanet,F,True
0539_04,Europa,True,C/18/P,TRAPPIST-1e,49,False,0,0,0,0,0,Betenif Nalanet,M,True
0539_05,Europa,False,C/18/P,TRAPPIST-1e,38,False,0,1793,479,9,4987,Mardyon Nalanet,F,False
0540_01,Mars,True,F/95/S,TRAPPIST-1e,31,False,0,0,0,0,0,Jell Conie,M,True
0540_02,,False,F/95/S,TRAPPIST-1e,17,False,1471,0,0,45,16,Rantax Conie,F,False
0542_01,Earth,False,G/84/P,TRAPPIST-1e,26,False,9,0,0,0,878,Landa Ments,M,False
0545_01,Earth,False,F/111/P,TRAPPIST-1e,23,False,59,0,0,681,0,Kaye Sextones,F,False
0546_01,Earth,False,F/96/S,55 Cancri e,24,False,930,691,838,0,0,Shawne Stenson,M,False
0547_01,Earth,False,F/97/S,TRAPPIST-1e,23,False,0,15,831,16,3,Trick Weavesend,F,False
0548_01,Earth,False,E/36/S,TRAPPIST-1e,24,False,0,86,704,0,1,Kariel Webstes,M,True
0549_01,Mars,False,D/19/S,PSO J318.5-22,32,False,666,0,0,252,1,Warets Watte,F,True
